name,sku,category,price,qty,image,images,video,description,featured
Night Waves,fwsm-1095,200 Gram,11.99,999,https://fireworkssupermarket.com/wp-content/uploads/2772-NightWaves.png,,https://player.vimeo.com/video/265664129,Eight alternating shots of red palm bursts with white glitter. Then purple palm bursts with green glitter. 8 shots,
Total Turbulence,fwsm-1093,200 Gram,11.99,999,https://fireworkssupermarket.com/wp-content/uploads/2771-Total-Turbulence.png,,https://player.vimeo.com/video/265670399,Alternating shots of red tail to crackling. Green tail to time rain. Silver tail to crackling flower. 6 Shots,
Eye Popper,fwsm-1091,200 Gram,14.99,999,https://fireworkssupermarket.com/wp-content/uploads/2770-Eye-Popper.png,,https://player.vimeo.com/video/265656844,"Large alternating bursts of; red tail to red star burst with golden glitter wave, red tail to blue star burst with golden glitter wave and red tail to time rain burst with golden glitter wave. 10 Shots",
Hot Vibes,fwsm-1089,200 Gram,13.99,999,https://fireworkssupermarket.com/wp-content/uploads/2769-Hot-Vibes.png,,https://player.vimeo.com/video/265659383,"Gold glitter tails that alternate to red, green, yellow, and silver palm burst plus crackling flower. It's a small package but it has really big bursts! 6 Shots",
Break Out,fwsm-462,200 Gram,6.50,999,https://fireworkssupermarket.com/wp-content/uploads/2768-Break-Out.png,,https://player.vimeo.com/video/265654744,This may be a small package but it's loaded with big bursts. Alternating bursts of red star mines to big crackling burst; white glitter mine to big crackling burst and blue star mines to big crackling burst. 6 Shots,
Random Action,fwsm-1087,200 Gram,11.50,999,https://fireworkssupermarket.com/wp-content/uploads/2767-Random-Action.png,,https://player.vimeo.com/video/265667394,This one is just bursting with color! Color changing burst with giant red and green palm tree burst followed by gigantic gold and silver glitter burst! 8 Shots,
Sky Dancer,fwsm-1085,200 Gram,11.50,999,https://fireworkssupermarket.com/wp-content/uploads/2764-Sky-Dancer.png,,https://player.vimeo.com/video/265668919,Big alternating bursts of red tail to red palm with white glitter; green palm with crackling flower and purple plum with green glitter. 7 Shots,
Zero Gravity,fwsm-1082,200 Gram,14.50,999,https://fireworkssupermarket.com/wp-content/uploads/2763-Zero-Gravity.png,,https://player.vimeo.com/video/265672594,Big alternating shots of blue tail to deep purple with white glitter and blue tail to deep purple with green glitter. 7 Shots,
Tropic Thunder,fwsm-1080,200 Gram,14.50,999,https://fireworkssupermarket.com/wp-content/uploads/2762-Tropic-Thunder.png,,https://player.vimeo.com/video/265670614,Red tail to yellow to red plus white glitter. Red tail to blue to red and green plus white glitter. Burst starts with one color then instantly changes to another color before your very eyes! 9 Shots,
Thriller,fwsm-1078,200 Gram,14.50,999,https://fireworkssupermarket.com/wp-content/uploads/2761-Thriller.png,,https://player.vimeo.com/video/265670209,"Red tail to huge red, white, and blue glitter. Ending with crazy screams! 19 Shots",
Shake &#8216;N' Bake,fwsm-1076,200 Gram,10.99,999,https://fireworkssupermarket.com/wp-content/uploads/2760-ShakeNBake.png,,https://player.vimeo.com/video/265668530,Red tail to big bursts of red stars and green glitter; green tail to big bursts of blue stars and red glitter; red tail to big silver crackling flowers. 6 Shots,
Fire in the Hole,fwsm-1074,200 Gram,8.50,999,https://fireworkssupermarket.com/wp-content/uploads/2759-Fire-in-the-hole.png,,https://player.vimeo.com/video/265657455,Red tail to big bursts of blue stars with green glitter; green tail to big bursts of blue stars to red glitter; red tail to blue stars with white glitter. Get back and watch the show! 7 Shots,
Louie Louie,fwsm-1072,200 Gram,8.50,999,https://fireworkssupermarket.com/wp-content/uploads/2758-Louie-Louie.png,,https://player.vimeo.com/video/265660831,"Red tail to big red, green and blue bursts; green tail to big bursts of time rain crackling flowers; red tail to big brocades. 8 Shots",
Woo Hoo,fwsm-1070,200 Gram,7.99,999,https://fireworkssupermarket.com/wp-content/uploads/2757-Woo-Hoo.png,,https://player.vimeo.com/video/271571938,Green tail to big green and purple bursts with gold glitter alternating with purple tail to big yellow and blue bursts with white glitter. 7 shots,
Alien Adventure,fwsm-1068,200 Gram,7.99,999,https://fireworkssupermarket.com/wp-content/uploads/2756-Alien-Adventure.png,,https://player.vimeo.com/video/265653410,Large hots of purple and time rain crackle; yellow with green glitter; green with white glitter; purple with green glitter; orange with white glitter; purple with white glitter; ending in a barrage of loud crackles. 7 Shots,
Space Jam,fwsm-1066,200 Gram,7.99,999,https://fireworkssupermarket.com/wp-content/uploads/2755-Space-Jam.png,,https://player.vimeo.com/video/265669349,Big shots of purple stars with white glitter; purple stars with green glitter; orange stars with green glitter; green stars with white glitter and green stars with time rain crackle; ending with crackling silver chrysanthemums. 7 Shots,
Hot n Spicy,fwsm-1062,200 Gram,11.50,999,https://fireworkssupermarket.com/wp-content/uploads/2752-Hot-N-Spicy.png,,https://player.vimeo.com/video/191822970,"Alternating brocade to purple star, brocade to orange star and brocade to blue star. 9 Shots",
Stardust,fwsm-1060,200 Gram,5.50,999,https://fireworkssupermarket.com/wp-content/uploads/2751-Stardust.png,,https://player.vimeo.com/video/191823652,Beautiful gold tail to titanium gold coconut bursts alternating with silver crackling chrysanthemum. 7 Shots,
Just 2 Good,fwsm-1058,200 Gram,11.50,999,https://fireworkssupermarket.com/wp-content/uploads/2750-Just-2-Good.png,,https://player.vimeo.com/video/245092827,"Gorgeous orange and turquoise star with white glitter, lemon and purple star with white glitter, and grass green and red star with white glitter. 10 Shots",
Short &#038; Sweet,fwsm-1056,200 Gram,6.50,999,https://fireworkssupermarket.com/wp-content/uploads/2749-Short-Sweet.png,,https://player.vimeo.com/video/244729295,Crackling comets to a gorgeous green star with gold glitter. 9 Shots,
Fortune Cookie,fwsm-1054,200 Gram,4.99,999,https://fireworkssupermarket.com/wp-content/uploads/2748-Fortune-Cookie-1-1.png,,https://player.vimeo.com/video/300390622,Small cake featuring gold cracking tails. 19 Shots,
Whoopsie Daisy,fwsm-1052,200 Gram,12.50,999,https://fireworkssupermarket.com/wp-content/uploads/2747-Whoopsie-Daisy.png,,https://player.vimeo.com/video/377175178,"The colors in this 200 gram are no mistake, starting with large bursts of chrysanthemum stars and time rain crackles, colors of orange, green, purple and silver steal the show! 10 Shots",
Midnight Madness,fwsm-1048,200 Gram,18.99,999,https://fireworkssupermarket.com/wp-content/uploads/2745-Midnight-Madness.png,,https://player.vimeo.com/video/799936284,"Beautiful colors of red, green, purple, white, and gold dazzle the sky with glitter and crackling willows. Finishes with a volley of time rain. 25 Shots",
Picnic Pack,fwsm-1046,200 Gram,39.99,999,https://fireworkssupermarket.com/wp-content/uploads/2744-Picnic-Pack.png,,https://player.vimeo.com/video/906848886,"Each cake includes peony with white strobe, and crackle, silver chrysanthemum color coordinated to the condiment of choice! 6 Shots ea",
Saturn Missile &#8211; 300 Shot,fwsm-1044,200 Gram,24.99,999,https://fireworkssupermarket.com/wp-content/uploads/2742-Saturn-Missile-300-Shot.png,,https://player.vimeo.com/video/265652956,This multi-shot action item send flying missiles in every direction at an incredibly fast rate. These shots also pop and crackle. 300 Shots,
Saturn Missile &#8211; 200 Shot,fwsm-1042,200 Gram,17.99,999,https://fireworkssupermarket.com/wp-content/uploads/2741-Saturn-Missile-200-Shot.png,,,This multi-shot action item send flying missiles in every direction at an incredibly fast rate. These shots also pop and crackle. 200 Shots,
Saturn Missile &#8211; 100 Shot,fwsm-1041,200 Gram,8.99,999,https://fireworkssupermarket.com/wp-content/uploads/2740-Saturn-Missile-100-Shot.png,,,This multi-shot action item send flying missiles in every direction at an incredibly fast rate. These shots also pop and crackle. 100 Shots,
Saturn Missile &#8211; 25 Shot,fwsm-1039,200 Gram,2.50,999,https://fireworkssupermarket.com/wp-content/uploads/2730-Saturn-Missile-25-Shot.png,,,This multi-shot action item send flying missiles in every direction at an incredibly fast rate. These shots also pop and crackle. 25 Shots,
Temporary Insanity,fwsm-1035,200 Gram,6.50,999,https://fireworkssupermarket.com/wp-content/uploads/2702-Temporary-Insanity.png,,https://player.vimeo.com/video/94864779,A insane amount of whistles and twisting silver snakes. 13 Shots,
Blue Stars with Report,fwsm-1031,200 Gram,5.99,999,https://fireworkssupermarket.com/wp-content/uploads/2690-Blue-Stars-With-Report.png,,,Starts with a glittering gold fountain of blue pearls then shoots skyward exploding into brilliant blue stars with rapid report!,
Thunderstorm,fwsm-1029,200 Gram,8.99,999,https://fireworkssupermarket.com/wp-content/uploads/2660-Thunderstorm.png,,,Thunderous bursts of multi-colored flashing lights and thunderous bangs! 16 Shots,
96 Shot Pearl,fwsm-1027,200 Gram,5.50,999,https://fireworkssupermarket.com/wp-content/uploads/2640-96-Shot-Pearl.png,,,Colorful comets shot skyward approx. 40 feet ending with a crackling comet finale. 96 Shots,
48 Shot Pearl,fwsm-1025,200 Gram,3.50,999,https://fireworkssupermarket.com/wp-content/uploads/2630-48-Shot-Pearl.png,,,Very fast and colorful pearls. Shoots approximately 40&#8242; feet high. 48 Shots,
Desert at Night,fwsm-1023,200 Gram,5.99,999,https://fireworkssupermarket.com/wp-content/uploads/2620-Desert-at-Night.png,,,"Starts with a multi-colored fountain. Then it erupts into six purple, blue, and gold starbursts that shoot 50 feet high! 6 Shots",
Garden in Spring,fwsm-1021,200 Gram,5.99,999,https://fireworkssupermarket.com/wp-content/uploads/2610-Garden-in-Spring.png,,,"Starts with a fountain of shimmering red, green, and gold stars. The action begins as it erupts with 6 colorful starbursts shooting 50&#8242; high! 7 Shots",
Yankee Doodle Dandy,fwsm-1019,200 Gram,3.99,999,https://fireworkssupermarket.com/wp-content/uploads/2541-Yankee-Doodle-Dandy.png,,,A fountain and aerial combo! Brilliant colors of red and green that explode into crackling and glitter.,
Twitter Glitter &#8211; Small,fwsm-1017,200 Gram,3.99,999,https://fireworkssupermarket.com/wp-content/uploads/2540-Twitter-Glitter.png,,,Multi-colored fountain ends with whistles and crackles.,
Happy- Large,fwsm-1016,200 Gram,9.99,999,https://fireworkssupermarket.com/wp-content/uploads/2520-HAPPY-LARGE.png,,,Shots of red and green floral bursts with crackling bees. 36 Shots,
Happy- Medium,fwsm-1014,200 Gram,5.99,999,https://fireworkssupermarket.com/wp-content/uploads/2515-Medium-Happy.png,,,Red and green floral bursts with crackling stars! 16 Shots,
Sky Dragon,fwsm-1012,Aerial Comets and Shells,9.99,999,https://fireworkssupermarket.com/wp-content/uploads/2270-Sky-Dragon.png,,,Single floral shots with huge palm tree burst in a variety of different effects.,
Air Bomb,fwsm-1010,Aerial Comets and Shells,5.99,999,https://fireworkssupermarket.com/wp-content/uploads/2182-Air-Bomb.png,,,Single shots of various colors. 4 pack.,
Total Chaos,fwsm-1008,Aerial Comets and Shells,5.99,999,https://fireworkssupermarket.com/wp-content/uploads/2161-Total-Chaos.png,,,"Each shot explodes from the tube with a mine effect and then bursts into the sky. Each tube starts with a crackling mine to either a multi-colored burst, a yellow and blue burst, or a silver glitter and red burst.",
Surprise Surprise,fwsm-1006,Aerial Comets and Shells,2.50,999,https://fireworkssupermarket.com/wp-content/uploads/2160-Surprise-Surprise.png,,https://player.vimeo.com/video/325781453,"These 3"" tubes start with a silver flame and silver showers then explode into different colored mines. There are four different effects in each box; Red and silver glitter. Yellow and blue. Crackling stars. Green and purple.",
Boom Boom,fwsm-1004,Aerial Comets and Shells,4.99,999,https://fireworkssupermarket.com/wp-content/uploads/2100-Boom-Boom.png,,,Cover your ears because this double shot tube is loud! Each tube has a double burst and double bang!,
Air Assault,fwsm-1002,Parachutes,34.99,999,https://fireworkssupermarket.com/wp-content/uploads/2096-Air-Assault.png,,,Each shot has 5 parachutes that crackle and strobe as they fall to the ground. Nighttime. 25 Shots,
Parachutes Over America,fwsm-1000,Parachutes,34.99,999,https://fireworkssupermarket.com/wp-content/uploads/2095-Parachutes-Over-America.png,,https://player.vimeo.com/video/699217748,Gigantic parachutes descend with red swirling centers with crackling and flashing stars. Night-time use! 10 Shots,
40-Inch Jumbo Parachutes,fwsm-998,Parachutes,5.75,999,https://fireworkssupermarket.com/wp-content/uploads/2083-40-inch-Jumbo-Parachutes.png,,,"A very large parachute that displays patriotic colors of red, white, and blue! For day use.",
Daisy Delight,fwsm-517,Fountains,10.99,999,https://fireworkssupermarket.com/wp-content/uploads/daisy-delight-1.png,,https://player.vimeo.com/video/1064460299,"Prettier than any flower this fountain displays shimmering sparks of red, blue, gold, and silver.",
Afternoon Delight,fwsm-389,Parachutes,26.99,999,https://fireworkssupermarket.com/wp-content/uploads/2090-Afternoon-Delight.png,,,Bursts filled with dozens of multi-colored parachutes. For daytime use!! 6 Shots,
Oh Chute!,fwsm-387,Parachutes,6.50,999,https://fireworkssupermarket.com/wp-content/uploads/2085-Oh-chute.png,,,"These single-shot parachutes are assorted in the box and will have either smoke or crackle, but all will have long confetti streamers!",
7 Lanterns Parachute,fwsm-996,Parachutes,4.25,999,https://fireworkssupermarket.com/wp-content/uploads/2082-7-Laterns-Parachute.png,,,Colored parachute shoots skyward then floats down with seven colored flares For night use.,
Screamin Eagles &#8211; Parachutes,fwsm-994,Parachutes,12.50,999,https://fireworkssupermarket.com/wp-content/uploads/2081-Screamin-Eagles-Parachutes.png,,https://player.vimeo.com/video/265768140,"A jumbo red, white and blue parachute that drifts to the ground as it crackles or smokes with a moveable army man attached. A great kid's item!",
